Year,Pk,Tm,Player,College,Yrs,G,MP...8,PTS...9,TRB...10,AST...11,FG%,3P%,FT%,MP...15,PTS...16,TRB...17,AST...18,WS,WS/48,BPM,VORP,Seasons,VPS,mean_vps,median_vps,repl325_vps,VOADP_mean,VOADP_med,VOADP_repl,exp_vps_pick,VODP,exp_vps_pick_med,VODP_med
2012,20,DEN,Evan Fournier,NA,12,704,19514,9607,1878,1759,0.441,0.374,0.799,27.7,13.6,2.7,2.5,30.5,0.075,-1.1,4.3,13,0.33076923076923076,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.0024725274725275193,0.3346153846153846,0.34615384615384615,0.25321198520532007,0.07755724556391069,0.035013988896667375,0.2957552418725634
2012,21,BOS,Jared Sullinger,Ohio State,5,269,6532,2893,2006,477,0.436,0.272,0.723,24.3,10.8,7.5,1.8,15.3,0.113,-0.4,2.7,13,0.2076923076923077,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.12554945054945058,0.21153846153846156,0.2230769230769231,0.2412365487619691,-0.03354424106966139,0.032999258641050105,0.1746930490512576
2012,22,BOS,Fab Melo,Syracuse,1,6,36,7,3,0,0.5,NA,0.25,6,1.2,0.5,0,0,0.021,-7.6,-0.1,13,-0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34093406593406594,-0.0038461538461538464,0.007692307692307693,0.23079178029628294,-0.23848408798859064,0.03156010082447941,-0.0392524085167871
2012,23,ATL,John Jenkins,Vanderbilt,6,171,2183,855,250,138,0.441,0.367,0.847,12.8,5,1.5,0.8,3,0.065,-1.9,0.1,13,0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.3255494505494506,0.011538461538461539,0.023076923076923078,0.22163887915446345,-0.21394657146215576,0.03043746491471261,-0.022745157222404916
2012,24,DAL,Jared Cunningham,Oregon State,4,84,605,197,56,39,0.347,0.306,0.674,7.2,2.3,0.7,0.5,0.2,0.017,-5.7,-0.6,13,-0.04615384615384615,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.37939560439560444,-0.0423076923076923,-0.030769230769230764,0.2135390446827121,-0.2596928908365582,0.029372300379506795,-0.07552614653335295
2012,25,MEM,Tony Wroten,Washington,4,145,3076,1604,363,437,0.413,0.231,0.647,21.2,11.1,2.5,3,-1.3,-0.021,-3.4,-1.1,13,-0.08461538461538462,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.4178571428571429,-0.08076923076923077,-0.06923076923076923,0.20625347622723092,-0.29086886084261554,0.028105556686619317,-0.11272094130200394
2012,26,IND,Miles Plumlee,Duke,7,346,5658,1697,1562,178,0.542,NA,0.543,16.4,4.9,4.5,0.5,10.6,0.09,-1.9,0.2,13,0.015384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.3178571428571429,0.019230769230769232,0.03076923076923077,0.1995433731342215,-0.1841587577496061,0.02637818330380722,-0.010993567919191833
2012,27,PHI,Arnett Moultrie,Mississippi State,2,59,729,210,180,12,0.547,NA,0.667,12.4,3.6,3.1,0.2,1.7,0.113,-2.8,-0.1,13,-0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34093406593406594,-0.0038461538461538464,0.007692307692307693,0.19318245727493485,-0.20087476496724255,0.023959206245877565,-0.03165151393818526
2012,28,OKC,Perry Jones,Baylor,3,143,1675,488,252,54,0.42,0.293,0.66,11.7,3.4,1.8,0.4,1.7,0.048,-3.5,-0.6,13,-0.04615384615384615,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.37939560439560444,-0.0423076923076923,-0.030769230769230764,0.187063962727798,-0.23321780888164415,0.020885607877851622,-0.06703945403169777
2012,29,CHI,Marquis Teague,Kentucky,3,91,909,217,90,134,0.343,0.222,0.661,10,2.4,1,1.5,-0.9,-0.045,-6.5,-1,13,-0.07692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.4101648351648352,-0.07307692307692308,-0.06153846153846154,0.1811474229056856,-0.2580704998287625,0.017343019209943075,-0.09426609613302
2012,30,GSW,Festus Ezeli,Vanderbilt,3,170,2394,712,725,63,0.513,NA,0.557,14.1,4.2,4.3,0.4,5.9,0.119,-2,0,13,0,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.3332417582417583,0.0038461538461538464,0.015384615384615385,0.1753930784739498,-0.1753930784739498,0.013518656971489046,-0.013518656971489046
2012,31,CHO,Jeff Taylor,Vanderbilt,3,132,2566,807,263,107,0.409,0.319,0.665,19.4,6.1,2,0.8,1.3,0.024,-4.2,-1.5,13,-0.11538461538461539,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.4486263736263737,-0.11153846153846154,-0.1,0.1697611700979431,-0.2851457854825585,0.009599737891827045,-0.12498435327644243
2012,32,WAS,Tomáš Satoranský,NA,6,388,8617,2676,1117,1586,0.468,0.354,0.82,22.2,6.9,2.9,4.1,17.9,0.1,-0.9,2.4,13,0.1846153846153846,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.14862637362637368,0.18846153846153846,0.19999999999999998,0.16421193844301726,0.020403446172367334,0.005773478700293968,0.17884190591509064
2012,33,DAL,Bernard James,Florida State,3,92,761,203,212,13,0.497,0,0.68,8.3,2.2,2.3,0.1,1.9,0.117,-1.8,0,13,0,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.3332417582417583,0.0038461538461538464,0.015384615384615385,0.15870562417452455,-0.15870562417452455,0.0022270961262271104,-0.0022270961262271104
2012,34,DAL,Jae Crowder,Marquette,13,812,20161,7515,3391,1281,0.418,0.347,0.777,24.8,9.3,4.2,1.6,43,0.102,0.1,10.9,13,0.8384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,0.5052197802197802,0.8423076923076923,0.8538461538461539,0.15320246795781733,0.6852590705037211,-8.521931010360706e-4,0.8393137315625746
2012,35,GSW,Draymond Green,Michigan State,13,881,25282,7665,6087,4948,0.449,0.32,0.71,28.7,8.7,6.9,5.6,64.6,0.123,2.3,27.6,13,2.123076923076923,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,1.7898351648351647,2.126923076923077,2.1384615384615384,0.1476628114356347,1.9754141116412884,-0.003278262003038208,2.1263551850799614
2012,36,IND,Orlando Johnson,UC Santa Barbara,3,103,1112,329,180,69,0.358,0.311,0.727,10.8,3.2,1.7,0.7,1.4,0.059,-2.4,-0.1,13,-0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34093406593406594,-0.0038461538461538464,0.007692307692307693,0.1420564620833413,-0.149748769775649,-0.004967139140395749,-0.002725168551911944
2012,37,TOR,Quincy Acy,Baylor,7,337,5392,1642,1179,217,0.444,0.35,0.759,16,4.9,3.5,0.6,8.7,0.078,-2,-0.1,13,-0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34093406593406594,-0.0038461538461538464,0.007692307692307693,0.13637029063280634,-0.14406259832511403,-0.006019000230725964,-0.0016733074615817283
2012,38,DEN,Quincy Miller,Baylor,3,69,934,295,169,37,0.35,0.292,0.706,13.5,4.3,2.4,0.5,-0.1,-0.003,-3.9,-0.5,13,-0.038461538461538464,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.3717032967032967,-0.03461538461538462,-0.023076923076923078,0.1305929557090531,-0.16905449417059157,-0.006553315986198311,-0.031908222475340156
2012,39,DET,Khris Middleton,Texas A&M,13,776,23823,12901,3700,3066,0.46,0.387,0.878,30.7,16.6,4.8,4,57.9,0.117,0.8,16.6,13,1.276923076923077,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,0.9436813186813188,1.2807692307692309,1.2923076923076924,0.12471311593710457,1.1522099609859724,-0.006689557118982512,1.2836126340420595
2012,40,POR,Will Barton,Memphis,11,679,17116,7625,2792,1817,0.43,0.355,0.787,25.2,11.2,4.1,2.7,26.5,0.074,-0.4,6.9,13,0.5307692307692308,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,0.1975274725274725,0.5346153846153846,0.5461538461538462,0.11871942994198349,0.4120498008272473,-0.006547194341248654,0.5373164251104794
2012,41,BRK,Tyshawn Taylor,Kansas,2,61,491,174,33,57,0.354,0.36,0.684,8,2.9,0.5,0.9,-0.9,-0.088,-8.1,-0.8,13,-0.06153846153846154,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.3947802197802198,-0.057692307692307696,-0.046153846153846156,0.11260055634871349,-0.17413901788717503,-0.006245698365165972,-0.05529276317329557
2012,42,MIL,Doron Lamb,Kentucky,2,100,1272,345,95,75,0.381,0.394,0.7,12.7,3.5,1,0.8,0.1,0.005,-5.8,-1.2,13,-0.0923076923076923,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.4255494505494506,-0.08846153846153845,-0.07692307692307691,0.10634515378231721,-0.1986528460900095,-0.005904539902904654,-0.08640315240478764
2012,43,ATL,Mike Scott,Virginia,9,555,9182,3736,1727,499,0.453,0.362,0.757,16.5,6.7,3.1,0.9,16.8,0.088,-1.7,0.6,13,0.04615384615384615,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.2870879120879121,0.049999999999999996,0.061538461538461535,0.09994188086781804,-0.05378803471397189,-0.005643189666634035,0.05179703582048018
2012,44,DET,Kim English,Missouri,1,41,407,119,37,26,0.375,0.28,0.724,9.9,2.9,0.9,0.6,0.2,0.021,-4.2,-0.2,13,-0.015384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34862637362637366,-0.011538461538461539,0,0.09339005134199557,-0.10877466672661096,-0.0055654522199943286,-0.009819163164621057
2012,45,MIA,Justin Hamilton,LSU,3,113,1961,687,403,91,0.464,0.309,0.798,17.4,6.1,3.6,0.8,3.7,0.091,-0.9,0.5,13,0.038461538461538464,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.29478021978021984,0.04230769230769231,0.05384615384615385,0.0867601439011829,-0.04829860543964444,-0.005670498702601412,0.044132037164139874
2012,46,NOP,Darius Miller,Kentucky,6,271,5358,1597,447,367,0.419,0.383,0.84,19.8,5.9,1.6,1.4,6.5,0.059,-2.3,-0.4,13,-0.03076923076923077,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.36401098901098905,-0.026923076923076925,-0.015384615384615385,0.0801517905432487,-0.11092102131247947,-0.005914636325244792,-0.02485459444398598
2012,47,UTA,Kevin Murphy,Tennessee Technological University,1,17,52,15,4,2,0.25,0.2,NA,3.1,0.9,0.2,0.1,-0.3,-0.272,-16.8,-0.2,13,-0.015384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34862637362637366,-0.011538461538461539,0,0.07366471125883894,-0.08904932664345433,-0.006254042923446818,-0.009130572461168569
2012,48,HOU,Kostas Papanikolaou,NA,2,69,1089,249,158,101,0.354,0.297,0.688,15.8,3.6,2.3,1.5,0.3,0.015,-2.7,-0.2,13,-0.015384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34862637362637366,-0.011538461538461539,0,0.06739862603859997,-0.08278324142321536,-0.0066448963327298835,-0.008739719051885503
2012,49,ORL,Kyle O'Quinn,Norfolk State,8,472,6714,2568,2166,643,0.517,0.218,0.74,14.2,5.4,4.6,1.4,17.8,0.128,0.9,5,13,0.38461538461538464,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,0.05137362637362636,0.38846153846153847,0.4,0.0614532548731779,0.32316212974220676,-0.007043374388616746,0.3916587590040014
2012,50,DEN,İzzet Türkyılmaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,NA,NA,NA,0.05592831775321897,NA,-0.0074056549266299,NA
2012,51,BOS,Kris Joseph,Syracuse,1,10,54,9,7,1,0.143,0,0.625,5.4,0.9,0.7,0.1,-0.1,-0.127,-9.9,-0.1,13,-0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34093406593406594,-0.0038461538461538464,0.007692307692307693,0.050923534669369566,-0.05861584236167726,-0.007687915782291391,-4.39191001630132e-6
2012,52,GSW,Ognjen Kuzmić,NA,2,37,164,35,38,8,0.52,NA,0.6,4.4,0.9,1,0.2,0.2,0.061,-5.6,-0.2,13,-0.015384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34862637362637366,-0.011538461538461539,0,0.046537100178796434,-0.06192171556341182,-0.007847695578618839,-0.007536919805996547
2012,53,PHI,Furkan Aldemir,NA,1,41,540,93,176,28,0.513,0,0.481,13.2,2.3,4.3,0.7,1.4,0.122,-3.6,-0.2,13,-0.015384615384615385,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34862637362637366,-0.011538461538461539,0,0.042802861045093045,-0.05818747642970843,-0.007899935423878257,-0.007484679960737128
2012,54,BRK,Tornike Shengelia,NA,2,45,247,59,39,17,0.451,0.125,0.5,5.5,1.3,0.9,0.4,-0.2,-0.032,-7,-0.3,13,-0.023076923076923075,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.35631868131868133,-0.01923076923076923,-0.007692307692307689,0.03966803130856157,-0.06274495438548465,-0.007936858541924843,-0.015140064534998231
2012,55,LAL,Darius Johnson-Odom,Marquette,2,7,21,0,6,2,0,0,0,3,0,0.9,0.3,-0.3,-0.597,-25.5,-0.1,13,-0.007692307692307693,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.34093406593406594,-0.0038461538461538464,0.007692307692307693,0.03707371866967436,-0.044766026361982056,-0.00805613541537018,3.638277230624872e-4
2012,56,TOR,Tomislav Zubčić,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,NA,NA,NA,0.03496103082890471,NA,-0.00835543652682557,NA
2012,57,BRK,İlkan Karaman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,NA,NA,NA,0.03327107548672529,NA,-0.008932432358902023,NA
2012,58,MIN,Robbie Hummel,Purdue,2,98,1397,379,266,50,0.418,0.343,0.867,14.3,3.9,2.7,0.5,1.9,0.066,-3.1,-0.4,13,-0.03076923076923077,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.36401098901098905,-0.026923076923076925,-0.015384615384615385,0.03194496034360893,-0.0627141911128397,-0.009884793394211227,-0.020884437375019542
2012,59,SAS,Marcus Denmon,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,NA,NA,NA,0.030923793100028102,NA,-0.011310190115364539,NA
2012,60,LAL,Robert Sacre,Gonzaga,4,189,2745,787,593,126,0.436,0,0.671,14.5,4.2,3.1,0.7,2.4,0.042,-4,-1.4,13,-0.10769230769230768,0.3332417582417583,-0.0038461538461538464,-0.015384615384615385,-0.440934065934066,-0.10384615384615384,-0.0923076923076923,0.03014868145645635,-0.13784098914876403,-0.01330629300497307,-0.09438601468733461
2011,1,CLE,Kyrie Irving,Duke,14,779,26879,18433,3173,4364,0.474,0.394,0.888,34.5,23.7,4.1,5.6,90.9,0.162,4.5,43.7,14,3.1214285714285714,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,2.667989417989418,3.092857142857143,3.1285714285714286,1.143113859646673,1.9783147117818984,0.8822822001815358,2.2391463712470356
2011,2,MIN,Derrick Williams,Arizona,7,428,8864,3809,1693,293,0.434,0.3,0.71,20.7,8.9,4,0.7,14.1,0.076,-1.6,0.8,14,0.05714285714285715,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.39629629629629626,0.028571428571428574,0.0642857142857143,1.0604108854384655,-1.0032680282956083,0.7833289534233416,-0.7261860962804845
2011,3,UTA,Enes Freedom,NA,11,748,16101,8349,5822,638,0.548,0.289,0.777,21.5,11.2,7.8,0.9,52.8,0.157,-0.1,7.6,14,0.5428571428571428,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,0.0894179894179894,0.5142857142857142,0.5499999999999999,0.9801108851729452,-0.4372537423158024,0.6884843713470001,-0.14562722848985732
2011,4,CLE,Tristan Thompson,Texas,13,819,20432,6822,6428,800,0.52,0.238,0.592,24.9,8.3,7.8,1,49.3,0.116,-1.7,1.3,14,0.09285714285714286,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.36058201058201056,0.06428571428571428,0.1,0.9026722960389979,-0.809815153181855,0.5984087442197418,-0.5055516013625989
2011,5,TOR,Jonas Valančiūnas,NA,13,937,23558,12279,8723,1301,0.56,0.341,0.794,25.1,13.1,9.3,1.4,84.6,0.172,1,17.7,14,1.2642857142857142,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,0.8108465608465608,1.2357142857142858,1.2714285714285714,0.8285535552255102,0.435732159060204,0.5137623623087962,0.750523351976918
2011,6,WAS,Jan Veselý,NA,3,162,2455,590,562,96,0.521,0,0.408,15.2,3.6,3.5,0.6,4,0.078,-2.6,-0.4,14,-0.028571428571428574,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.482010582010582,-0.05714285714285715,-0.02142857142857143,0.758213099921368,-0.7867845284927966,0.4352055158813938,-0.46377694445282236
2011,7,CHO,Bismack Biyombo,NA,14,867,16912,4395,5109,582,0.537,0,0.551,19.5,5.1,5.9,0.7,33.1,0.094,-2.6,-2.4,14,-0.17142857142857143,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.6248677248677248,-0.2,-0.16428571428571428,0.6921093673154572,-0.8635379387440287,0.36339849520476425,-0.5348270666333357
2011,8,DET,Brandon Knight,Kentucky,9,451,13202,6301,1385,1777,0.411,0.352,0.807,29.3,14,3.1,3.9,11.6,0.042,-1.6,1.4,14,0.09999999999999999,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.35343915343915344,0.07142857142857142,0.10714285714285714,0.6307007945966637,-0.5307007945966637,0.29900159054613756,-0.19900159054613759
2011,9,CHO,Kemba Walker,UConn,12,750,24810,14486,2831,3938,0.418,0.36,0.84,33.1,19.3,3.8,5.3,59.8,0.116,2.8,29.8,14,2.1285714285714286,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,1.6751322751322753,2.1,2.1357142857142857,0.5744458189538743,1.5541256096175542,0.24267509217274402,1.8858963363986845
2011,10,SAC,Jimmer Fredette,BYU,6,241,3213,1438,243,331,0.409,0.372,0.879,13.3,6,1,1.4,2.2,0.033,-2.5,-0.4,14,-0.028571428571428574,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.482010582010582,-0.05714285714285715,-0.02142857142857143,0.5237692646937907,-0.5523406932652193,0.19501927305448172,-0.2235907016259103
2011,11,GSW,Klay Thompson,Washington State,12,865,27809,16536,3041,1988,0.451,0.411,0.86,32.1,19.1,3.5,2.3,57.1,0.098,0.5,17.3,14,1.2357142857142858,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,0.7822751322751323,1.2071428571428573,1.2428571428571429,0.4786190787133089,0.7570952070009769,0.15578292031903404,1.0799313653952518
2011,12,UTA,Alec Burks,Colorado,14,791,17576,8346,2642,1521,0.415,0.386,0.805,22.2,10.6,3.3,1.9,31.7,0.087,-0.5,6.6,14,0.4714285714285714,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,0.017989417989418,0.44285714285714284,0.47857142857142854,0.4385889998461299,0.032839571582441496,0.12408236683056614,0.34734620459800525
2011,13,PHO,Markieff Morris,Kansas,14,791,18460,8076,3847,1221,0.443,0.341,0.779,23.3,10.2,4.9,1.5,27.3,0.071,-1.5,2.3,14,0.16428571428571428,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.28915343915343916,0.1357142857142857,0.17142857142857143,0.40326437004382154,-0.23897865575810726,0.09901895244642739,0.0652667618392869
2011,14,HOU,Marcus Morris,Kansas,13,832,22093,9965,3690,1235,0.435,0.377,0.774,26.6,12,4.4,1.5,39.3,0.085,-0.8,6.7,14,0.4785714285714286,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,0.025132275132275173,0.45,0.4857142857142857,0.37223053125795125,0.10634089731347734,0.07969401702396717,0.3988774115474614
2011,15,SAS,Kawhi Leonard,San Diego State,13,733,23283,14733,4662,2236,0.499,0.392,0.86,31.8,20.1,6.4,3.1,102.7,0.212,6.5,49.9,14,3.564285714285714,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,3.1108465608465607,3.5357142857142856,3.571428571428571,0.34507282544008694,3.219212888845627,0.06520890042053472,3.4990768138651793
2011,16,PHI,Nikola Vučević,USC,14,972,30503,16719,10170,2812,0.497,0.348,0.77,31.4,17.2,10.5,2.9,79.9,0.126,2.1,31.6,14,2.257142857142857,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,1.8037037037037038,2.2285714285714286,2.2642857142857142,0.32137659454179607,1.935766262601061,0.05466494249347947,2.2024779146493776
2011,17,NYK,Iman Shumpert,Georgia Tech,10,461,11470,3320,1534,845,0.391,0.337,0.764,24.9,7.2,3.3,1.8,12.9,0.054,-1.7,0.9,14,0.0642857142857143,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.38915343915343914,0.03571428571428572,0.07142857142857144,0.3007271805146462,-0.23644146622893192,0.0471634831001506,0.01712223118556369
2011,18,WAS,Chris Singleton,Florida State,3,148,2605,612,472,92,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-3.2,-0.8,14,-0.05714285714285715,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.5105820105820106,-0.08571428571428572,-0.05,0.2827100646402099,-0.3398529217830671,0.04180636885401316,-0.09894922599687031
2011,19,MIL,Tobias Harris,Tennessee,14,970,30727,15604,5969,2293,0.478,0.366,0.836,31.7,16.1,6.2,2.4,75.3,0.118,1,22.9,14,1.6357142857142857,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,1.1822751322751324,1.6071428571428572,1.6428571428571428,0.2669568902801344,1.3687573954341512,0.03786334212357413,1.5978509435907116
2011,20,MIN,Donatas Motiejūnas,NA,6,251,4566,1832,952,269,0.469,0.3,0.597,18.2,7.3,3.8,1.1,7.1,0.075,-2.5,-0.5,14,-0.03571428571428571,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.4891534391534391,-0.06428571428571428,-0.028571428571428567,0.25321198520532007,-0.28892627091960577,0.035013988896667375,-0.07072827461095309
2011,21,POR,Nolan Smith,Duke,2,84,829,277,83,97,0.371,0.26,0.714,9.9,3.3,1,1.2,-0.8,-0.047,-6,-0.8,14,-0.05714285714285715,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,-0.5105820105820106,-0.08571428571428572,-0.05,0.2412365487619691,-0.29837940590482626,0.032999258641050105,-0.09014211578390725
2011,22,DEN,Kenneth Faried,Morehead State University,8,478,11728,5430,3884,470,0.546,0.222,0.654,24.5,11.4,8.1,1,38.8,0.159,0.5,7.5,14,0.5357142857142857,0.4534391534391534,0.028571428571428574,-0.0071428571428571435,0.08227513227513228,0.5071428571428571,0.5428571428571428,0.23079178029628294,0.30492250541800275,0.03156010082447941,0.5041541848898063
